"data_file","data_filename","candidate_script","match_type","exact_filename_match","stem_match","matched_line_numbers","context"
"__merging_volumes/volumes_unfiltered.csv","volumes_unfiltered.csv","DeCasien_Higham_2019/DeCasien_Higham_2019_SupplementaryData1-BrainRegion.R","likely reader",TRUE,TRUE,"8;57;64;72;89","7: ###   II.A  value-based match of every DeCasien (species, region, value) against the | 8: ###         merge (volumes_unfiltered.csv, per-source, mm3), constrained to the same | 9: ###         GENUS and within a relative tolerance (same numeric value => same datum, || 56: ## ---- reference (the merge), per source, mm3 ---- | 57: unf <- read_csv(file.path(base, paste0(""__merging_volumes/volumes_unfiltered"", merge_suffix, "".csv"")), show_col_types = FALSE) %>% | 58:   transmute(sp = norm(Species), genus = genus(Species), Variable, || 63: ## Supplement `unf` with PER-SOURCE bilateral (both-hemisphere) reconstructions, for the six | 64: ## structures the crosswalk below expects as both-sides ""_Vol.mm3"" terms. volumes_unfiltered*.csv | 65: ## is written in volumes_compiled_DeCasien.R BEFORE its step 7 builds those both-sides terms (step || 71: ## paper's own number (Bauernfeind insula: Table 1 left + Table 2 right, different Sources, joined | 72: ## by species; Sherwood 2005 cranial nuclei: left-only -> doubled). volumes_unfiltered*.csv on | 73: ## disk is untouched -- this exists only in this script's in-memory `unf`. || 88: ## ---- PER-SPECIMEN supplement ------------------------------------------------------------------- | 89: ## DeCasien's MOESM3 sheet is per-SPECIMEN (one row per brain); volumes_unfiltered stores species | 90: ## MEANS. For the papers DeCasien did NOT pre-average, a species mean can never equal an individual"
"Weaver_2001/Weaver__2001_TableA-11_snapshot.csv","Weaver__2001_TableA-11_snapshot.csv","Weaver_2001/Weaver__2001_TableA-11.R","likely reader",TRUE,TRUE,"39","38: ## row 1 = caption, row 2 = header, rows 3+ = data | 39: raw <- read.csv(""Weaver__2001_TableA-11_snapshot.csv"", header = FALSE, skip = 2, | 40:                 colClasses = ""character"", check.names = FALSE,"
"Weaver_2001/Weaver__2001_TableA-11.csv","Weaver__2001_TableA-11.csv","Weaver_2001/Weaver__2001_TableA-11.R","likely reader",FALSE,TRUE,"39","38: ## row 1 = caption, row 2 = header, rows 3+ = data | 39: raw <- read.csv(""Weaver__2001_TableA-11_snapshot.csv"", header = FALSE, skip = 2, | 40:                 colClasses = ""character"", check.names = FALSE,"
"Weaver_2001/Weaver__2001_TableA-15_snapshot.csv","Weaver__2001_TableA-15_snapshot.csv","Weaver_2001/Weaver__2001_TableA-15.R","likely reader",TRUE,TRUE,"40","39: ## positional read: row 1 = caption, row 2 = header, rows 3+ = data | 40: raw <- read.csv(""Weaver__2001_TableA-15_snapshot.csv"", header = FALSE, skip = 2, | 41:                 colClasses = ""character"", check.names = FALSE,"
"Weaver_2001/Weaver__2001_TableA-15.csv","Weaver__2001_TableA-15.csv","Weaver_2001/Weaver__2001_TableA-15.R","likely reader",FALSE,TRUE,"40","39: ## positional read: row 1 = caption, row 2 = header, rows 3+ = data | 40: raw <- read.csv(""Weaver__2001_TableA-15_snapshot.csv"", header = FALSE, skip = 2, | 41:                 colClasses = ""character"", check.names = FALSE,"
"Kaufman__2004/comparison/Kaufman data added to compilation/Kaufman glucose oxygen blood flow/wholebrain_Kaufman2004.csv","wholebrain_Kaufman2004.csv","__energetics_comparison/energetics_comparison.R","likely reader",TRUE,TRUE,"36","35: read_kauf <- function(fn) read_csv(file.path(base, fn), show_col_types = FALSE) | 36: wb <- read_kauf(""Kaufman__2004/comparison/Kaufman data added to compilation/Kaufman glucose oxygen blood flow/wholebrain_Kaufman2004.csv"") | 37: pb <- read_kauf(""Kaufman__2004/comparison/Kaufman data added to compilation/Kaufman glucose oxygen blood flow/partsbrain_Kaufman2004.csv"")"
"Wilman_etal_2014/Wilman_etal_2014_MamFuncDat.csv","Wilman_etal_2014_MamFuncDat.csv","____EvoM1_TraitTable/EvoM1_read_diet.R","likely reader",FALSE,TRUE,"8","7: folder_path <- ""./____EvoM1_TraitTable/"" | 8: item_name   <- ""Wilman_etal_2014_MamFuncDat"" | 9: "
"Wimberly_etal_2021/Wimberly_etal_2021_MammalGait.csv","Wimberly_etal_2021_MammalGait.csv","____EvoM1_TraitTable/EvoM1_read_gait.R","likely reader",FALSE,TRUE,"7","6: folder_path <- ""./____EvoM1_TraitTable/"" | 7: item_name   <- ""Wimberly_etal_2021_MammalGait"" | 8: "
"Young_etal_2013_b/Young_etal_2013_b_Table1.csv","Young_etal_2013_b_Table1.csv","Young_etal_2013_b/Young_etal_2013_b_Table1.R","likely reader",FALSE,TRUE,"29;38;40","28: folder        <- dirname(.sp) | 29: item_name     <- tools::file_path_sans_ext(basename(.sp))       # Young_etal_2013_b_Table1 (local name) | 30: registry_item <- ""Young_etal_2013_Table1""                       # __ReadMe Item name (shared w/ the M1 paper) || 37:  | 38: s1 <- as.data.frame(read_excel(""Young_etal_2013_b_Table1_snapshot.xlsx"", sheet = ""TableS1"")) | 39: s1 <- s1[!is.na(s1$`Case #`) & grepl(""-"", s1$`Case #`), ] || 39: s1 <- s1[!is.na(s1$`Case #`) & grepl(""-"", s1$`Case #`), ] | 40: s2 <- as.data.frame(read_excel(""Young_etal_2013_b_Table1_snapshot.xlsx"", sheet = ""TableS2"")) | 41: "
"Young_etal_2013/Young_etal_2013_Table1.csv","Young_etal_2013_Table1.csv","__merging_cortical_areas/cortical_areas_compiled.R","likely reader",FALSE,TRUE,"22;47","21:                ""Collins_etal_2010_DatasetS1"",       # surface via collins_2010_surface_from_paper.csv | 22:                ""Young_etal_2013_Table1"",            # REGIONAL M1 surface area (M1_Surface_Area.mm2) | 23:                ""Turner_etal_2016_Table1"")           # whole-cortex surface via turner_2016_surface.csv (case dedupe) || 46: # generic count/surface sources read straight from their TSV (Changizi, Finlay, Young M1) | 47: for (nm in c(""Changizi__2001_Figure3"", ""Finlay_etal_2006_Table6.1"", ""Young_etal_2013_Table1"")) { | 48:   tsv <- file.path(tsvdir, paste0(enc(nm), "".tsv""))"
"Young_etal_2013/Young_etal_2013_Table1.csv","Young_etal_2013_Table1.csv","Young_etal_2013/Young_etal_2013_Table1.R","likely reader",FALSE,TRUE,"22;23;32","21: folder    <- dirname(.sp) | 22: item_name <- tools::file_path_sans_ext(basename(.sp))          # Young_etal_2013_Table1 | 23: paper_doi <- ""10.3389%2Ffncir.2013.00030""                      # disambiguates the 2 Young_etal_2013_Table1 rows || 22: item_name <- tools::file_path_sans_ext(basename(.sp))          # Young_etal_2013_Table1 | 23: paper_doi <- ""10.3389%2Ffncir.2013.00030""                      # disambiguates the 2 Young_etal_2013_Table1 rows | 24: base      <- local({ || 31:  | 32: raw <- as.data.frame(read_excel(""Young_etal_2013_Table1_snapshot.xlsx"", sheet = ""reformatted"")) | 33: raw <- raw[!is.na(raw$Species), ]"
"Changizi__2001/__file_list.csv","__file_list.csv","_tools/__file_list.R","mentions related name",FALSE,TRUE,"1","1: # __file_list.R | 2: # -----------------------------------------------------------------------------"
"Changizi__2001/__file_list.csv","__file_list.csv","Karbowski__2007/Karbowski__2007_TablesS1-S23.R","mentions related name",FALSE,TRUE,"104","103: } | 104: message(""Done. Refresh FileList with _tools/__file_list.R."")"
"__Public/comparative-data/10.1002%2F(SICI)1096-8644(199806)106%3A2%3C129%3A%3AAID-AJPA3%3E3.0.CO;2-L_TABLE2.tsv","10.1002%2F(SICI)1096-8644(199806)106%3A2%3C129%3A%3AAID-AJPA3%3E3.0.CO;2-L_TABLE2.tsv","__merging_volumes/volumes_compiled_DeCasien.R","mentions related name",FALSE,TRUE,"98","97:                   ""MacLeod_etal_2003_Table2"" = ""10.1016%2Fs0047-2484(03)00028-9_Table2"", | 98:                   ""Semendeferi_etal_1998_Table2"" = ""10.1002%2F(SICI)1096-8644(199806)106%3A2%3C129%3A%3AAID-AJPA3%3E3.0.CO;2-L_TABLE2"", | 99:                   ""Semendeferi_etal_2001_Table2"" = ""10.1002%2F1096-8644(200103)114%3A3%3C224%3A%3AAID-AJPA1022%3E3.0.CO;2-I_TABLE2"","
"__Public/comparative-data/10.1002%2F1096-8644(200103)114%3A3%3C224%3A%3AAID-AJPA1022%3E3.0.CO;2-I_TABLE2.tsv","10.1002%2F1096-8644(200103)114%3A3%3C224%3A%3AAID-AJPA1022%3E3.0.CO;2-I_TABLE2.tsv","__merging_volumes/volumes_compiled_DeCasien.R","mentions related name",FALSE,TRUE,"99","98:                   ""Semendeferi_etal_1998_Table2"" = ""10.1002%2F(SICI)1096-8644(199806)106%3A2%3C129%3A%3AAID-AJPA3%3E3.0.CO;2-L_TABLE2"", | 99:                   ""Semendeferi_etal_2001_Table2"" = ""10.1002%2F1096-8644(200103)114%3A3%3C224%3A%3AAID-AJPA1022%3E3.0.CO;2-I_TABLE2"", | 100:                   # DeCasien primaries: have __ReadMe.xlsx rows, but keep fallbacks against registry drift."
"__Public/comparative-data/10.1002%2Fajp.20048_TABLEI.tsv","10.1002%2Fajp.20048_TABLEI.tsv","__merging_volumes/volumes_compiled_DeCasien.R","mentions related name",FALSE,TRUE,"101","100:                   # DeCasien primaries: have __ReadMe.xlsx rows, but keep fallbacks against registry drift. | 101:                   ""Sherwood_etal_2004_TABLEI""   = ""10.1002%2Fajp.20048_TABLEI"", | 102:                   ""Barks_etal_2014_TABLE1""      = ""10.1002%2Fajpa.22646_TABLE1"","
"__Public/comparative-data/10.1002%2Fajp.20048_TABLEI.tsv","10.1002%2Fajp.20048_TABLEI.tsv","__merging_volumes/volumes_compiled.R","mentions related name",FALSE,TRUE,"123","122:                   # registry rename/case-drift can't silently send them to NA.tsv. | 123:                   ""Sherwood_etal_2004_TABLEI""   = ""10.1002%2Fajp.20048_TABLEI"", | 124:                   ""Barks_etal_2014_TABLE1""      = ""10.1002%2Fajpa.22646_TABLE1"","
"__Public/comparative-data/10.1002%2Fajp.20048_TABLEI.tsv","10.1002%2Fajp.20048_TABLEI.tsv","DeCasien_Higham_2019/DeCasien_Higham_2019_SupplementaryData1-BrainRegion.R","mentions related name",FALSE,TRUE,"184","183: # Sherwood 2004: per-specimen great-ape volumes, cm3 -> mm3 (species forward-filled, subspecies -> binomial) | 184: s4 <- rd_cd(""10.1002%2Fajp.20048_TABLEI"") | 185: if (!is.null(s4)) {"
"__Public/comparative-data/10.1002%2Fajpa.20684_TABLE1.tsv","10.1002%2Fajpa.20684_TABLE1.tsv","DeCasien_Higham_2019/DeCasien_Higham_2019_SupplementaryData1-BrainRegion.R","mentions related name",FALSE,TRUE,"174","173: # Barger 2007: per-specimen amygdaloid complex total (both hemispheres), cm3 -> mm3 | 174: bg07 <- rd_cd(""10.1002%2Fajpa.20684_TABLE1"") | 175: if (!is.null(bg07) && ""amygdaloid_complex_total"" %in% names(bg07))"
"__Public/comparative-data/10.1002%2Fajpa.22646_Fig4A.tsv","10.1002%2Fajpa.22646_Fig4A.tsv","__merging_volumes/volumes_compiled_DeCasien.R","mentions related name",FALSE,TRUE,"109","108:                   ""Rilling_Insel_1999_Table1"" = ""10.1006%2Fjhev.1999.0313_Table1"", | 109:                   ""Barks_etal_2014_Fig4A""           = ""10.1002%2Fajpa.22646_Fig4A"", | 110:                   ""Stimpson_etal_2015_TableS2"" = ""10.1093%2Fscan%2Fnsv128_TableS2"")"
"__Public/comparative-data/10.1002%2Fajpa.22646_Fig4A.tsv","10.1002%2Fajpa.22646_Fig4A.tsv","__merging_volumes/volumes_compiled.R","mentions related name",FALSE,TRUE,"119","118:                   ""Rilling_Insel_1999_Table1"" = ""10.1006%2Fjhev.1999.0313_Table1"", | 119:                   ""Barks_etal_2014_Fig4A""          = ""10.1002%2Fajpa.22646_Fig4A"", | 120:                   ""Stimpson_etal_2015_TableS2"" = ""10.1093%2Fscan%2Fnsv128_TableS2"","
"__Public/comparative-data/10.1002%2Fajpa.22646_TABLE1.tsv","10.1002%2Fajpa.22646_TABLE1.tsv","__merging_volumes/volumes_compiled_DeCasien.R","mentions related name",FALSE,TRUE,"102","101:                   ""Sherwood_etal_2004_TABLEI""   = ""10.1002%2Fajp.20048_TABLEI"", | 102:                   ""Barks_etal_2014_TABLE1""      = ""10.1002%2Fajpa.22646_TABLE1"", | 103:                   ""Barger_etal_2014_Table1""     = ""10.3389%2Ffnhum.2014.00277_Table1"","
"__Public/comparative-data/10.1002%2Fajpa.22646_TABLE1.tsv","10.1002%2Fajpa.22646_TABLE1.tsv","__merging_volumes/volumes_compiled.R","mentions related name",FALSE,TRUE,"124","123:                   ""Sherwood_etal_2004_TABLEI""   = ""10.1002%2Fajp.20048_TABLEI"", | 124:                   ""Barks_etal_2014_TABLE1""      = ""10.1002%2Fajpa.22646_TABLE1"", | 125:                   ""Bush_Allman_2004_a_Table2""   = ""10.1073%2Fpnas.0305760101_Table2"","
"__Public/comparative-data/10.1002%2Fajpa.22646_TABLE1.tsv","10.1002%2Fajpa.22646_TABLE1.tsv","DeCasien_Higham_2019/DeCasien_Higham_2019_SupplementaryData1-BrainRegion.R","mentions related name",FALSE,TRUE,"180","179: # truncation here (unlike volumes_compiled_DeCasien.R's own species-mean reshape of this table). | 180: bk1 <- rd_cd(""10.1002%2Fajpa.22646_TABLE1"") | 181: if (!is.null(bk1) && ""Brain volume (cm3)"" %in% names(bk1))"
"__Public/comparative-data/10.1002%2Far.a.20114_TABLE1.tsv","10.1002%2Far.a.20114_TABLE1.tsv","DeCasien_Higham_2019/DeCasien_Higham_2019_SupplementaryData1-BrainRegion.R","mentions related name",FALSE,TRUE,"229","228: # Bush & Allman 2004 (V1 table): composite Neocortex (GM+WM) = grey + white, cm3 -> mm3 (species-level) | 229: bu <- rd_cd(""10.1002%2Far.a.20114_TABLE1"") | 230: if (!is.null(bu) && all(c(""neocortex_grey_cm3"", ""neocortex_white_cm3"") %in% names(bu)))"
"__Public/comparative-data/10.1006%2Fjhev.1999.0313_Table1.tsv","10.1006%2Fjhev.1999.0313_Table1.tsv","__merging_volumes/volumes_compiled_DeCasien.R","mentions related name",FALSE,TRUE,"108","107:                   # DOI-coded/derived sources and non-registry extras resolved here. | 108:                   ""Rilling_Insel_1999_Table1"" = ""10.1006%2Fjhev.1999.0313_Table1"", | 109:                   ""Barks_etal_2014_Fig4A""           = ""10.1002%2Fajpa.22646_Fig4A"","
"__Public/comparative-data/10.1006%2Fjhev.1999.0313_Table1.tsv","10.1006%2Fjhev.1999.0313_Table1.tsv","__merging_volumes/volumes_compiled.R","mentions related name",FALSE,TRUE,"118","117:                   # registry rename/case-drift can't send them to NA.tsv. | 118:                   ""Rilling_Insel_1999_Table1"" = ""10.1006%2Fjhev.1999.0313_Table1"", | 119:                   ""Barks_etal_2014_Fig4A""          = ""10.1002%2Fajpa.22646_Fig4A"","
"__Public/comparative-data/10.1016%2Fj.jhevol.2012.03.007_Table2.tsv","10.1016%2Fj.jhevol.2012.03.007_Table2.tsv","Balzeau_etal_2012/Balzeau_etal_2012_Table2.R","mentions related name",FALSE,TRUE,"79","78:   warning(""No 'Item encoded' for '"", item_name, ""' in __ReadMe.xlsx; TSV skipped "", | 79:           ""(add a registry row: proposed code 10.1016%2Fj.jhevol.2012.03.007_Table2)."") | 80: } else if (!dir.exists(path.expand(tsv_dir))) {"
"__Public/comparative-data/10.1016%2Fj.jhevol.2012.12.003_Table1.tsv","10.1016%2Fj.jhevol.2012.12.003_Table1.tsv","DeCasien_Higham_2019/DeCasien_Higham_2019_SupplementaryData1-BrainRegion.R","mentions related name",FALSE,TRUE,"123","122: # letter stripped. Already mm3. | 123: b1 <- rd_cd(""10.1016%2Fj.jhevol.2012.12.003_Table1"") | 124: b2 <- rd_cd(""10.1016%2Fj.jhevol.2012.12.003_Table2"")"
"__Public/comparative-data/10.1016%2Fj.jhevol.2012.12.003_Table2.tsv","10.1016%2Fj.jhevol.2012.12.003_Table2.tsv","__merging_volumes/volumes_compiled_DeCasien.R","mentions related name",FALSE,TRUE,"91","90: # maintained by hand to preserve its formula columns). Remove an entry once its row exists. | 91: enc_override <- c(""Bauernfeind_etal_2013_Table2"" = ""10.1016%2Fj.jhevol.2012.12.003_Table2"", | 92:                   ""Stephan_etal_1970_Tables1-6"" = ""ISBN%3A0390672505_Tables1-6"","
"__Public/comparative-data/10.1016%2Fj.jhevol.2012.12.003_Table2.tsv","10.1016%2Fj.jhevol.2012.12.003_Table2.tsv","DeCasien_Higham_2019/DeCasien_Higham_2019_SupplementaryData1-BrainRegion.R","mentions related name",FALSE,TRUE,"124","123: b1 <- rd_cd(""10.1016%2Fj.jhevol.2012.12.003_Table1"") | 124: b2 <- rd_cd(""10.1016%2Fj.jhevol.2012.12.003_Table2"") | 125: if (!is.null(b1) && !is.null(b2)) {"
"__Public/comparative-data/10.1016%2Fs0047-2484(03)00028-9_Table1.tsv","10.1016%2Fs0047-2484(03)00028-9_Table1.tsv","__merging_volumes/volumes_compiled_DeCasien.R","mentions related name",FALSE,TRUE,"96","95:                   # exact-match lookup returns NA -> resolve them here. | 96:                   ""MacLeod_etal_2003_"" = ""10.1016%2Fs0047-2484(03)00028-9_Table1"", | 97:                   ""MacLeod_etal_2003_Table2"" = ""10.1016%2Fs0047-2484(03)00028-9_Table2"","
"__Public/comparative-data/10.1016%2Fs0047-2484(03)00028-9_Table1.tsv","10.1016%2Fs0047-2484(03)00028-9_Table1.tsv","DeCasien_Higham_2019/DeCasien_Higham_2019_SupplementaryData1-BrainRegion.R","mentions related name",FALSE,TRUE,"161","160: # MacLeod Table1 (Yerkes) + Table2 (Hirnforschung): per-specimen brain / cerebellum, cm3 -> mm3 | 161: for (enc in c(""10.1016%2Fs0047-2484(03)00028-9_Table1"", ""10.1016%2Fs0047-2484(03)00028-9_Table2"")) { | 162:   m <- rd_cd(enc); if (is.null(m)) next"
"__Public/comparative-data/10.1016%2Fs0047-2484(03)00028-9_Table2.tsv","10.1016%2Fs0047-2484(03)00028-9_Table2.tsv","__merging_volumes/volumes_compiled_DeCasien.R","mentions related name",FALSE,TRUE,"97","96:                   ""MacLeod_etal_2003_"" = ""10.1016%2Fs0047-2484(03)00028-9_Table1"", | 97:                   ""MacLeod_etal_2003_Table2"" = ""10.1016%2Fs0047-2484(03)00028-9_Table2"", | 98:                   ""Semendeferi_etal_1998_Table2"" = ""10.1002%2F(SICI)1096-8644(199806)106%3A2%3C129%3A%3AAID-AJPA3%3E3.0.CO;2-L_TABLE2"","
"__Public/comparative-data/10.1016%2Fs0047-2484(03)00028-9_Table2.tsv","10.1016%2Fs0047-2484(03)00028-9_Table2.tsv","DeCasien_Higham_2019/DeCasien_Higham_2019_SupplementaryData1-BrainRegion.R","mentions related name",FALSE,TRUE,"161","160: # MacLeod Table1 (Yerkes) + Table2 (Hirnforschung): per-specimen brain / cerebellum, cm3 -> mm3 | 161: for (enc in c(""10.1016%2Fs0047-2484(03)00028-9_Table1"", ""10.1016%2Fs0047-2484(03)00028-9_Table2"")) { | 162:   m <- rd_cd(enc); if (is.null(m)) next"
"__Public/comparative-data/10.1073%2Fpnas.0305760101_Table2.tsv","10.1073%2Fpnas.0305760101_Table2.tsv","__merging_volumes/volumes_compiled_DeCasien.R","mentions related name",FALSE,TRUE,"104","103:                   ""Barger_etal_2014_Table1""     = ""10.3389%2Ffnhum.2014.00277_Table1"", | 104:                   ""Bush_Allman_2004_a_Table2""   = ""10.1073%2Fpnas.0305760101_Table2"", | 105:                   ""Rilling_Insel_1998_Table1""   = ""10.1159%2F000006575_Table1"","
"__Public/comparative-data/10.1073%2Fpnas.0305760101_Table2.tsv","10.1073%2Fpnas.0305760101_Table2.tsv","__merging_volumes/volumes_compiled.R","mentions related name",FALSE,TRUE,"125","124:                   ""Barks_etal_2014_TABLE1""      = ""10.1002%2Fajpa.22646_TABLE1"", | 125:                   ""Bush_Allman_2004_a_Table2""   = ""10.1073%2Fpnas.0305760101_Table2"", | 126:                   ""Rilling_Insel_1998_Table1""   = ""10.1159%2F000006575_Table1"","
"__Public/comparative-data/10.1093%2Fscan%2Fnsv128_TableS1.tsv","10.1093%2Fscan%2Fnsv128_TableS1.tsv","__merging_volumes/volumes_compiled_DeCasien.R","mentions related name",FALSE,TRUE,"106","105:                   ""Rilling_Insel_1998_Table1""   = ""10.1159%2F000006575_Table1"", | 106:                   ""Stimpson_etal_2015_TableS1"" = ""10.1093%2Fscan%2Fnsv128_TableS1"", | 107:                   # DOI-coded/derived sources and non-registry extras resolved here."
"__Public/comparative-data/10.1093%2Fscan%2Fnsv128_TableS1.tsv","10.1093%2Fscan%2Fnsv128_TableS1.tsv","__merging_volumes/volumes_compiled.R","mentions related name",FALSE,TRUE,"127","126:                   ""Rilling_Insel_1998_Table1""   = ""10.1159%2F000006575_Table1"", | 127:                   ""Stimpson_etal_2015_TableS1""  = ""10.1093%2Fscan%2Fnsv128_TableS1"", | 128:                   # Stephan 1970 split into 6 per-table items (ISBN-coded; The Primate Brain has no DOI)."
"__Public/comparative-data/10.1093%2Fscan%2Fnsv128_TableS2.tsv","10.1093%2Fscan%2Fnsv128_TableS2.tsv","__merging_volumes/volumes_compiled_DeCasien.R","mentions related name",FALSE,TRUE,"110","109:                   ""Barks_etal_2014_Fig4A""           = ""10.1002%2Fajpa.22646_Fig4A"", | 110:                   ""Stimpson_etal_2015_TableS2"" = ""10.1093%2Fscan%2Fnsv128_TableS2"") | 111: read_item <- function(it) {"
"__Public/comparative-data/10.1093%2Fscan%2Fnsv128_TableS2.tsv","10.1093%2Fscan%2Fnsv128_TableS2.tsv","__merging_volumes/volumes_compiled.R","mentions related name",FALSE,TRUE,"120","119:                   ""Barks_etal_2014_Fig4A""          = ""10.1002%2Fajpa.22646_Fig4A"", | 120:                   ""Stimpson_etal_2015_TableS2"" = ""10.1093%2Fscan%2Fnsv128_TableS2"", | 121:                   # DeCasien primaries: these DO have __ReadMe.xlsx rows, but keep fallbacks so a"
"__Public/comparative-data/10.1098%2Frspb.2021.0937_MammalGait.tsv","10.1098%2Frspb.2021.0937_MammalGait.tsv","Wimberly_etal_2021/Wimberly_etal_2021_MammalGait.R","mentions related name",FALSE,TRUE,"56","55: if (is.na(item_encoded)) { | 56:   item_encoded <- ""10.1098%2Frspb.2021.0937_MammalGait""  # fallback until registry recalculated | 57:   warning(""Item not yet in __ReadMe.xlsx cache; using known encoded name."")"
"__Public/comparative-data/10.1111%2Fjzo.12608_TableS1.tsv","10.1111%2Fjzo.12608_TableS1.tsv","Granatosky__2018/Granatosky__2018_TableS1.R","mentions related name",FALSE,TRUE,"52","51: if (is.na(item_encoded)) { | 52:   item_encoded <- ""10.1111%2Fjzo.12608_TableS1""     # fallback until registry row added | 53:   warning(""Item not yet in __ReadMe.xlsx; using known encoded name."")"
"__Public/comparative-data/10.1159%2F000006575_Table1.tsv","10.1159%2F000006575_Table1.tsv","__merging_volumes/volumes_compiled_DeCasien.R","mentions related name",FALSE,TRUE,"105","104:                   ""Bush_Allman_2004_a_Table2""   = ""10.1073%2Fpnas.0305760101_Table2"", | 105:                   ""Rilling_Insel_1998_Table1""   = ""10.1159%2F000006575_Table1"", | 106:                   ""Stimpson_etal_2015_TableS1"" = ""10.1093%2Fscan%2Fnsv128_TableS1"","
"__Public/comparative-data/10.1159%2F000006575_Table1.tsv","10.1159%2F000006575_Table1.tsv","__merging_volumes/volumes_compiled.R","mentions related name",FALSE,TRUE,"126","125:                   ""Bush_Allman_2004_a_Table2""   = ""10.1073%2Fpnas.0305760101_Table2"", | 126:                   ""Rilling_Insel_1998_Table1""   = ""10.1159%2F000006575_Table1"", | 127:                   ""Stimpson_etal_2015_TableS1""  = ""10.1093%2Fscan%2Fnsv128_TableS1"","
"__Public/comparative-data/10.1159%2F000155963_TableI.tsv","10.1159%2F000155963_TableI.tsv","__merging_volumes/volumes_compiled.R","mentions related name",FALSE,TRUE,"138;139;140;141;146","137:                   # (000155964/5/6) can't send those tables to a missing TSV. | 138:                   ""Stephan_etal_1981_TableI""     = ""10.1159%2F000155963_TableI"", | 139:                   ""Stephan_etal_1981_TableII""    = ""10.1159%2F000155963_TableII"", || 138:                   ""Stephan_etal_1981_TableI""     = ""10.1159%2F000155963_TableI"", | 139:                   ""Stephan_etal_1981_TableII""    = ""10.1159%2F000155963_TableII"", | 140:                   ""Stephan_etal_1981_TableIII""   = ""10.1159%2F000155963_TableIII"", || 139:                   ""Stephan_etal_1981_TableII""    = ""10.1159%2F000155963_TableII"", | 140:                   ""Stephan_etal_1981_TableIII""   = ""10.1159%2F000155963_TableIII"", | 141:                   ""Stephan_etal_1981_TableIV""    = ""10.1159%2F000155963_TableIV"", || 140:                   ""Stephan_etal_1981_TableIII""   = ""10.1159%2F000155963_TableIII"", | 141:                   ""Stephan_etal_1981_TableIV""    = ""10.1159%2F000155963_TableIV"", | 142:                   ""Stephan_etal_1981_TableV""     = ""10.1159%2F000155963_TableV"", || 145:                   ""Stephan_etal_1981_TableVIII""  = ""10.1159%2F000155963_TableVIII"", | 146:                   ""Stephan_etal_1981_TableIX""    = ""10.1159%2F000155963_TableIX"", | 147:                   ""Stephan_etal_1981_TableX""     = ""10.1159%2F000155963_TableX"","
"__Public/comparative-data/10.1159%2F000155963_TableI.tsv","10.1159%2F000155963_TableI.tsv","Stephan_etal_1981/per_table/Stephan_etal_1981_TableI.R","mentions related name",FALSE,TRUE,"59","58: ## public TSV for the volume merge (DOI-encoded; matches enc_override in volumes_compiled.R) | 59: item_encoded <- ""10.1159%2F000155963_TableI"" | 60: if (!is.na(base)) {"
"__Public/comparative-data/10.1159%2F000155963_TableI.tsv","10.1159%2F000155963_TableI.tsv","Stephan_etal_1981/per_table/Stephan_etal_1981_TableII.R","mentions related name",FALSE,TRUE,"59","58: ## public TSV for the volume merge (DOI-encoded; matches enc_override in volumes_compiled.R) | 59: item_encoded <- ""10.1159%2F000155963_TableII"" | 60: if (!is.na(base)) {"
"__Public/comparative-data/10.1159%2F000155963_TableI.tsv","10.1159%2F000155963_TableI.tsv","Stephan_etal_1981/per_table/Stephan_etal_1981_TableIII.R","mentions related name",FALSE,TRUE,"59","58: ## public TSV for the volume merge (DOI-encoded; matches enc_override in volumes_compiled.R) | 59: item_encoded <- ""10.1159%2F000155963_TableIII"" | 60: if (!is.na(base)) {"
"__Public/comparative-data/10.1159%2F000155963_TableI.tsv","10.1159%2F000155963_TableI.tsv","Stephan_etal_1981/per_table/Stephan_etal_1981_TableIV.R","mentions related name",FALSE,TRUE,"59","58: ## public TSV for the volume merge (DOI-encoded; matches enc_override in volumes_compiled.R) | 59: item_encoded <- ""10.1159%2F000155963_TableIV"" | 60: if (!is.na(base)) {"
"__Public/comparative-data/10.1159%2F000155963_TableI.tsv","10.1159%2F000155963_TableI.tsv","Stephan_etal_1981/per_table/Stephan_etal_1981_TableIX.R","mentions related name",FALSE,TRUE,"59","58: ## public TSV for the volume merge (DOI-encoded; matches enc_override in volumes_compiled.R) | 59: item_encoded <- ""10.1159%2F000155963_TableIX"" | 60: if (!is.na(base)) {"
"__Public/comparative-data/10.1159%2F000155963_TableII.tsv","10.1159%2F000155963_TableII.tsv","__merging_volumes/volumes_compiled.R","mentions related name",FALSE,TRUE,"139;140","138:                   ""Stephan_etal_1981_TableI""     = ""10.1159%2F000155963_TableI"", | 139:                   ""Stephan_etal_1981_TableII""    = ""10.1159%2F000155963_TableII"", | 140:                   ""Stephan_etal_1981_TableIII""   = ""10.1159%2F000155963_TableIII"", || 139:                   ""Stephan_etal_1981_TableII""    = ""10.1159%2F000155963_TableII"", | 140:                   ""Stephan_etal_1981_TableIII""   = ""10.1159%2F000155963_TableIII"", | 141:                   ""Stephan_etal_1981_TableIV""    = ""10.1159%2F000155963_TableIV"","
